user_id,store city,order total,order size,store id, price/drink ,placed order time (UTC) [DAY],placed order time (UTC),finished prep time (UTC),order picked up time (UTC),day of the week,refund total,rating,Account Created 
12871,city A,$92.9,13,acjde, $7.1 ,3,11:13:00 PM,11:24:00 PM,11:50:00 PM,Wednesday,$0.0,3,2019
42853,city B,$92.9,13,bjdwe, $7.1 ,2,8:43:00 PM,8:52:00 PM,10:28:00 PM,Tuesday,$0.0,4,2022
1895,city B,$92.9,13,bjdwe, $7.1 ,7,8:05:00 PM,8:15:00 PM,9:04:00 PM,Sunday,$0.0,5,2021
35636,city B,$92.9,13,bjdwe, $7.1 ,7,10:11:00 PM,10:20:00 PM,11:54:00 PM,Sunday,$0.0,3,2020
489,city A,$14.3,2,acjde, $7.1 ,6,3:30:00 AM,3:41:00 AM,4:26:00 AM,Saturday,$0.0,5,2019
83814,city A,$14.3,2,acjde, $7.1 ,1,2:25:00 AM,2:34:00 AM,2:46:00 AM,Monday,$0.0,3,2019
1961,city C,$28.5,4,wehqk, $7.1 ,1,8:25:00 PM,8:34:00 PM,9:21:00 PM,Monday,$0.0,4,2021
85535,city C,$64.1,9,wehqk, $7.1 ,7,2:01:00 AM,2:11:00 AM,3:12:00 AM,Sunday,$0.0,3,2022
1639,city B,$64.1,9,bjdwe, $7.1 ,1,2:30:00 AM,2:39:00 AM,3:45:00 AM,Monday,$0.0,5,2021
68759,city C,$64.1,9,wehqk, $7.1 ,4,4:10:00 AM,4:20:00 AM,4:52:00 AM,Thursday,$0.0,4,2019
93954,city B,$78.3,11,bjdwe, $7.1 ,2,3:38:00 AM,3:47:00 AM,5:35:00 AM,Tuesday,$0.0,5,2021
7375,city C,$78.3,11,wehqk, $7.1 ,5,5:28:00 AM,5:37:00 AM,6:04:00 AM,Friday,$0.0,5,2022
6286,city B,$78.3,11,bjdwe, $7.1 ,7,4:06:00 AM,4:15:00 AM,5:44:00 AM,Sunday,$0.0,3,2020
7415,city B,$71.0,10,bjdwe, $7.1 ,5,2:03:00 AM,2:14:00 AM,3:16:00 AM,Friday,$0.0,4,2021
2541,city C,$71.0,10,wehqk, $7.1 ,7,3:19:00 AM,3:29:00 AM,3:41:00 AM,Sunday,$0.0,4,2019
32411,city A,$71.0,10,acjde, $7.1 ,5,8:53:00 PM,9:03:00 PM,10:40:00 PM,Friday,$0.0,5,2020
104967,city A,$70.6,10,acjde, $7.1 ,3,2:16:00 AM,2:26:00 AM,3:11:00 AM,Wednesday,$0.0,4,2022
88854,city B,$70.6,10,bjdwe, $7.1 ,3,4:27:00 AM,4:36:00 AM,5:13:00 AM,Wednesday,$0.0,3,2022
57105,city B,$70.6,10,bjdwe, $7.1 ,1,8:20:00 PM,8:29:00 PM,8:43:00 PM,Monday,$0.0,3,2022
1376,city A,$70.5,10,acjde, $7.0 ,5,3:43:00 AM,3:54:00 AM,5:44:00 AM,Friday,$0.0,3,2019
2840,city C,$70.5,10,wehqk, $7.0 ,1,8:03:00 PM,8:12:00 PM,9:21:00 PM,Monday,$0.0,4,2019
550,city B,$70.5,10,bjdwe, $7.0 ,3,3:10:00 AM,3:19:00 AM,4:41:00 AM,Wednesday,$0.0,5,2019
56015,city A,$14.1,2,acjde, $7.0 ,7,2:43:00 AM,2:54:00 AM,4:14:00 AM,Sunday,$0.0,5,2020
92481,city B,$14.1,2,bjdwe, $7.0 ,3,3:01:00 AM,3:12:00 AM,4:41:00 AM,Wednesday,$0.0,5,2022
83814,city A,$14.1,2,acjde, $7.0 ,6,2:57:00 AM,3:07:00 AM,4:24:00 AM,Saturday,$0.0,3,2019
1808,city C,$28.1,4,wehqk, $7.0 ,1,2:35:00 AM,2:46:00 AM,3:15:00 AM,Monday,$0.0,4,2022
10342,city C,$28.0,4,wehqk, $7.0 ,1,8:49:00 PM,8:59:00 PM,9:31:00 PM,Monday,$0.0,5,2020
1608,city A,$21.0,3,acjde, $7.0 ,1,2:11:00 AM,2:22:00 AM,4:04:00 AM,Monday,$0.0,1,2019
88846,city A,$14.0,2,acjde, $7.0 ,5,10:23:00 PM,10:32:00 PM,12:04:00 AM,Friday,$0.0,1,2020
63262,city A,$14.0,2,acjde, $7.0 ,6,8:29:00 PM,8:38:00 PM,9:50:00 PM,Saturday,$0.0,1,2021
79136,city A,$84.0,12,acjde, $7.0 ,6,3:05:00 AM,3:16:00 AM,4:57:00 AM,Saturday,$0.0,3,2020
4010,city B,$14.0,2,bjdwe, $7.0 ,7,2:46:00 AM,2:56:00 AM,3:11:00 AM,Sunday,$0.0,5,2022
23309,city B,$14.0,2,bjdwe, $7.0 ,3,2:33:00 AM,2:42:00 AM,3:23:00 AM,Wednesday,$0.0,3,2020
157229,city A,$14.0,2,acjde, $7.0 ,5,2:53:00 AM,3:03:00 AM,4:05:00 AM,Friday,$0.0,3,2020
91070,city B,$84.0,12,bjdwe, $7.0 ,5,2:49:00 AM,2:58:00 AM,3:34:00 AM,Friday,$0.0,4,2021
3982,city B,$84.0,12,bjdwe, $7.0 ,4,8:56:00 PM,9:06:00 PM,10:58:00 PM,Thursday,$0.0,5,2019
77550,city C,$27.9,4,wehqk, $7.0 ,5,2:34:00 AM,2:44:00 AM,3:00:00 AM,Friday,$0.0,5,2020
7682,city B,$20.9,3,bjdwe, $7.0 ,4,2:11:00 AM,2:22:00 AM,3:48:00 AM,Thursday,$0.0,3,2020
85535,city C,$20.9,3,wehqk, $7.0 ,2,3:05:00 AM,3:14:00 AM,4:25:00 AM,Tuesday,$0.0,4,2022
12871,city A,$20.9,3,acjde, $7.0 ,7,8:49:00 PM,8:58:00 PM,9:19:00 PM,Sunday,$0.0,1,2019
43051,city C,$27.7,4,wehqk, $6.9 ,3,2:19:00 AM,2:30:00 AM,4:22:00 AM,Wednesday,$0.0,4,2021
9795,city B,$13.8,2,bjdwe, $6.9 ,3,4:40:00 AM,4:51:00 AM,6:35:00 AM,Wednesday,$0.0,3,2021
106572,city C,$13.8,2,wehqk, $6.9 ,7,4:00:00 AM,4:11:00 AM,5:27:00 AM,Sunday,$0.0,5,2019
113424,city B,$13.8,2,bjdwe, $6.9 ,1,1:41:00 AM,1:52:00 AM,3:48:00 AM,Monday,$0.0,4,2019
6081,city A,$47.9,7,acjde, $6.8 ,1,3:34:00 AM,3:45:00 AM,4:08:00 AM,Monday,$0.0,1,2019
14189,city B,$47.9,7,bjdwe, $6.8 ,2,3:29:00 AM,3:40:00 AM,5:30:00 AM,Tuesday,$0.0,4,2020
6245,city B,$41.0,6,bjdwe, $6.8 ,4,9:35:00 PM,9:45:00 PM,10:25:00 PM,Thursday,$0.0,4,2022
101840,city C,$27.2,4,wehqk, $6.8 ,1,1:29:00 AM,1:39:00 AM,1:44:00 AM,Monday,$0.0,5,2020
6116,city B,$27.2,4,bjdwe, $6.8 ,2,1:31:00 AM,1:41:00 AM,3:09:00 AM,Tuesday,$0.0,5,2021
929,city C,$40.8,6,wehqk, $6.8 ,1,12:36:00 AM,12:46:00 AM,2:24:00 AM,Monday,$0.0,4,2021
68236,city A,$40.8,6,acjde, $6.8 ,6,1:11:00 AM,1:20:00 AM,2:02:00 AM,Saturday,$0.0,1,2020
105065,city B,$47.1,7,bjdwe, $6.7 ,2,2:05:00 AM,2:16:00 AM,3:11:00 AM,Tuesday,$0.0,4,2022
19446,city B,$47.1,7,bjdwe, $6.7 ,2,5:09:00 AM,5:20:00 AM,5:42:00 AM,Tuesday,$0.0,3,2020
10415,city B,$13.4,2,bjdwe, $6.7 ,3,4:08:00 AM,4:17:00 AM,5:07:00 AM,Wednesday,$0.0,5,2021
1841,city A,$13.4,2,acjde, $6.7 ,6,8:07:00 PM,8:18:00 PM,9:36:00 PM,Saturday,$0.0,1,2022
2639,city C,$13.4,2,wehqk, $6.7 ,2,3:00:00 AM,3:09:00 AM,3:44:00 AM,Tuesday,$0.0,4,2022
10178,city A,$40.1,6,acjde, $6.7 ,1,3:21:00 AM,3:30:00 AM,4:23:00 AM,Monday,$0.0,1,2021
82994,city C,$33.4,5,wehqk, $6.7 ,7,2:20:00 AM,2:31:00 AM,2:59:00 AM,Sunday,$0.0,4,2021
18376,city A,$20.0,3,acjde, $6.7 ,3,8:14:00 PM,8:25:00 PM,10:16:00 PM,Wednesday,$0.0,1,2019
11724,city A,$100.0,15,acjde, $6.7 ,5,5:03:00 AM,5:13:00 AM,6:36:00 AM,Friday,$0.0,1,2019
92300,city A,$100.0,15,acjde, $6.7 ,1,2:13:00 AM,2:22:00 AM,3:28:00 AM,Monday,$0.0,1,2020
4052,city A,$33.3,5,acjde, $6.7 ,2,2:44:00 AM,2:54:00 AM,4:00:00 AM,Tuesday,$0.0,1,2021
54344,city C,$52.9,8,wehqk, $6.6 ,3,4:16:00 AM,4:25:00 AM,4:28:00 AM,Wednesday,$0.0,3,2020
1833,city C,$52.9,8,wehqk, $6.6 ,6,5:09:00 AM,5:18:00 AM,6:06:00 AM,Saturday,$0.0,5,2020
12708,city C,$52.9,8,wehqk, $6.6 ,3,8:27:00 PM,8:37:00 PM,8:47:00 PM,Wednesday,$0.0,5,2019
86627,city C,$52.9,8,wehqk, $6.6 ,5,7:39:00 PM,7:48:00 PM,7:57:00 PM,Friday,$0.0,5,2019
156011,city B,$52.9,8,bjdwe, $6.6 ,6,1:36:00 AM,1:47:00 AM,2:52:00 AM,Saturday,$0.0,5,2019
77550,city C,$39.6,6,wehqk, $6.6 ,1,3:07:00 AM,3:18:00 AM,3:25:00 AM,Monday,$0.0,5,2020
1719,city A,$52.7,8,acjde, $6.6 ,2,1:36:00 AM,1:47:00 AM,1:49:00 AM,Tuesday,$0.0,1,2019
11551,city A,$52.7,8,acjde, $6.6 ,5,4:15:00 AM,4:25:00 AM,5:22:00 AM,Friday,$0.0,1,2021
8279,city B,$52.7,8,bjdwe, $6.6 ,4,2:30:00 AM,2:41:00 AM,4:11:00 AM,Thursday,$0.0,5,2020
66730,city C,$52.7,8,wehqk, $6.6 ,2,2:59:00 AM,3:09:00 AM,3:55:00 AM,Tuesday,$0.0,5,2020
61941,city A,$52.7,8,acjde, $6.6 ,7,9:57:00 PM,10:06:00 PM,11:30:00 PM,Sunday,$0.0,1,2021
11264,city C,$13.1,2,wehqk, $6.6 ,7,2:38:00 AM,2:49:00 AM,4:45:00 AM,Sunday,$0.0,4,2021
8059,city C,$13.1,2,wehqk, $6.6 ,2,4:35:00 AM,4:44:00 AM,6:39:00 AM,Tuesday,$0.0,3,2021
113471,city B,$13.1,2,bjdwe, $6.6 ,2,2:36:00 AM,2:46:00 AM,3:10:00 AM,Tuesday,$0.0,3,2022
197628,city A,$52.3,8,acjde, $6.5 ,7,11:31:00 PM,11:40:00 PM,1:33:00 AM,Sunday,$0.0,1,2019
13496,city C,$52.3,8,wehqk, $6.5 ,1,8:29:00 PM,8:39:00 PM,9:56:00 PM,Monday,$0.0,5,2022
78549,city B,$52.3,8,bjdwe, $6.5 ,6,3:26:00 AM,3:37:00 AM,5:19:00 AM,Saturday,$0.0,3,2019
5866,city B,$52.3,8,bjdwe, $6.5 ,2,2:46:00 AM,2:57:00 AM,2:58:00 AM,Tuesday,$0.0,3,2020
1384,city C,$52.3,8,wehqk, $6.5 ,4,8:26:00 PM,8:35:00 PM,10:02:00 PM,Thursday,$0.0,3,2020
13807,city A,$26.1,4,acjde, $6.5 ,1,2:57:00 AM,3:07:00 AM,4:58:00 AM,Monday,$0.0,1,2021
93902,city B,$65.1,10,bjdwe, $6.5 ,2,2:16:00 AM,2:26:00 AM,3:34:00 AM,Tuesday,$0.0,5,2019
14519,city B,$65.1,10,bjdwe, $6.5 ,7,7:14:00 PM,7:25:00 PM,7:48:00 PM,Sunday,$0.0,5,2022
104645,city B,$65.1,10,bjdwe, $6.5 ,3,8:14:00 PM,8:24:00 PM,8:30:00 PM,Wednesday,$0.0,4,2021
1608,city A,$13.0,2,acjde, $6.5 ,1,3:15:00 AM,3:26:00 AM,5:03:00 AM,Monday,$0.0,1,2019
1608,city A,$13.0,2,acjde, $6.5 ,4,1:02:00 AM,1:13:00 AM,1:19:00 AM,Thursday,$0.0,1,2019
1608,city A,$13.0,2,acjde, $6.5 ,4,7:10:00 PM,7:20:00 PM,8:58:00 PM,Thursday,$0.0,1,2019
1608,city A,$13.0,2,acjde, $6.5 ,7,8:18:00 PM,8:27:00 PM,9:22:00 PM,Sunday,$0.0,1,2019
1608,city A,$13.0,2,acjde, $6.5 ,2,8:41:00 PM,8:51:00 PM,10:48:00 PM,Tuesday,$0.0,1,2019
112302,city B,$13.0,2,bjdwe, $6.5 ,7,11:19:00 PM,11:28:00 PM,1:09:00 AM,Sunday,$0.0,3,2022
77988,city A,$13.0,2,acjde, $6.5 ,7,2:21:00 AM,2:32:00 AM,3:32:00 AM,Sunday,$0.0,1,2022
113442,city A,$13.0,2,acjde, $6.5 ,1,9:18:00 PM,9:28:00 PM,9:41:00 PM,Monday,$0.0,1,2022
6286,city B,$13.0,2,bjdwe, $6.5 ,2,9:04:00 PM,9:14:00 PM,10:43:00 PM,Tuesday,$0.0,4,2020
80030,city C,$13.0,2,wehqk, $6.5 ,5,8:45:00 PM,8:54:00 PM,10:42:00 PM,Friday,$0.0,5,2019
79657,city C,$13.0,2,wehqk, $6.5 ,5,8:17:00 PM,8:28:00 PM,9:21:00 PM,Friday,$0.0,5,2021
7737,city C,$13.0,2,wehqk, $6.5 ,7,8:47:00 PM,8:58:00 PM,9:08:00 PM,Sunday,$0.0,5,2020
64488,city B,$19.4,3,bjdwe, $6.5 ,6,3:18:00 AM,3:29:00 AM,4:16:00 AM,Saturday,$0.0,4,2020
9189,city C,$19.4,3,wehqk, $6.5 ,6,8:44:00 PM,8:55:00 PM,9:25:00 PM,Saturday,$0.0,5,2019
26654,city C,$19.4,3,wehqk, $6.5 ,2,12:49:00 AM,12:58:00 AM,1:31:00 AM,Tuesday,$0.0,4,2019
31,city B,$71.1,11,bjdwe, $6.5 ,1,3:20:00 AM,3:29:00 AM,5:07:00 AM,Monday,$0.0,4,2022
86627,city C,$71.1,11,wehqk, $6.5 ,2,2:12:00 AM,2:21:00 AM,3:04:00 AM,Tuesday,$0.0,4,2019
92300,city A,$71.1,11,acjde, $6.5 ,5,2:48:00 AM,2:59:00 AM,3:42:00 AM,Friday,$0.0,1,2020
91848,city B,$70.9,11,bjdwe, $6.4 ,7,12:23:00 AM,12:32:00 AM,1:11:00 AM,Sunday,$0.0,3,2019
31,city B,$70.9,11,bjdwe, $6.4 ,5,8:40:00 PM,8:51:00 PM,10:17:00 PM,Friday,$0.0,3,2022
81139,city C,$70.9,11,wehqk, $6.4 ,5,2:59:00 AM,3:09:00 AM,4:06:00 AM,Friday,$0.0,5,2021
199817,city B,$19.3,3,bjdwe, $6.4 ,1,2:53:00 AM,3:04:00 AM,3:28:00 AM,Monday,$0.0,4,2020
57721,city C,$19.3,3,wehqk, $6.4 ,3,11:52:00 PM,12:02:00 AM,12:36:00 AM,Wednesday,$0.0,3,2021
88854,city B,$45.0,7,bjdwe, $6.4 ,4,12:39:00 AM,12:49:00 AM,1:32:00 AM,Thursday,$0.0,5,2022
91848,city B,$45.0,7,bjdwe, $6.4 ,5,3:12:00 AM,3:21:00 AM,4:32:00 AM,Friday,$0.0,4,2019
62744,city B,$83.1,13,bjdwe, $6.4 ,6,4:24:00 AM,4:35:00 AM,5:42:00 AM,Saturday,$0.0,3,2022
1527,city C,$83.1,13,wehqk, $6.4 ,2,8:17:00 PM,8:26:00 PM,8:58:00 PM,Tuesday,$0.0,3,2022
13902,city C,$83.1,13,wehqk, $6.4 ,5,5:06:00 AM,5:15:00 AM,5:44:00 AM,Friday,$0.0,5,2019
7618,city B,$83.1,13,bjdwe, $6.4 ,4,8:30:00 PM,8:41:00 PM,10:38:00 PM,Thursday,$0.0,4,2020
87244,city C,$89.5,14,wehqk, $6.4 ,2,2:33:00 AM,2:42:00 AM,3:54:00 AM,Tuesday,$0.0,5,2022
14495,city C,$89.5,14,wehqk, $6.4 ,7,8:09:00 PM,8:19:00 PM,9:46:00 PM,Sunday,$0.0,5,2019
13948,city A,$89.5,14,acjde, $6.4 ,2,7:31:00 PM,7:42:00 PM,9:31:00 PM,Tuesday,$0.0,1,2019
85535,city C,$89.5,14,wehqk, $6.4 ,4,4:02:00 AM,4:11:00 AM,4:57:00 AM,Thursday,$0.0,5,2022
5866,city B,$89.5,14,bjdwe, $6.4 ,7,8:23:00 PM,8:32:00 PM,9:58:00 PM,Sunday,$0.0,5,2020
198814,city A,$44.7,7,acjde, $6.4 ,6,1:09:00 AM,1:19:00 AM,2:00:00 AM,Saturday,$0.0,1,2022
81133,city A,$44.7,7,acjde, $6.4 ,5,7:43:00 PM,7:52:00 PM,9:34:00 PM,Friday,$0.0,1,2021
91070,city B,$89.4,14,bjdwe, $6.4 ,2,2:36:00 AM,2:46:00 AM,4:27:00 AM,Tuesday,$0.0,5,2021
63674,city A,$89.4,14,acjde, $6.4 ,2,2:25:00 AM,2:36:00 AM,3:35:00 AM,Tuesday,$0.0,1,2022
69801,city C,$89.4,14,wehqk, $6.4 ,1,8:42:00 PM,8:51:00 PM,8:52:00 PM,Monday,$0.0,4,2019
67104,city C,$89.4,14,wehqk, $6.4 ,3,3:43:00 AM,3:54:00 AM,4:33:00 AM,Wednesday,$0.0,4,2022
59776,city A,$95.6,15,acjde, $6.4 ,7,1:38:00 AM,1:48:00 AM,1:54:00 AM,Sunday,$0.0,1,2020
113389,city B,$95.6,15,bjdwe, $6.4 ,7,2:32:00 AM,2:42:00 AM,2:55:00 AM,Sunday,$0.0,4,2021
79657,city C,$127.4,20,wehqk, $6.4 ,3,2:13:00 AM,2:24:00 AM,3:28:00 AM,Wednesday,$0.0,3,2021
103970,city A,$89.2,14,acjde, $6.4 ,7,1:06:00 AM,1:15:00 AM,2:46:00 AM,Sunday,$0.0,1,2019
5804,city A,$89.2,14,acjde, $6.4 ,5,2:01:00 AM,2:11:00 AM,3:37:00 AM,Friday,$0.0,1,2020
3435,city C,$89.2,14,wehqk, $6.4 ,4,8:48:00 PM,8:58:00 PM,9:11:00 PM,Thursday,$0.0,5,2021
8279,city B,$89.2,14,bjdwe, $6.4 ,1,6:17:00 PM,6:28:00 PM,7:39:00 PM,Monday,$0.0,3,2020
25076,city B,$38.2,6,bjdwe, $6.4 ,5,2:18:00 AM,2:29:00 AM,3:51:00 AM,Friday,$0.0,5,2021
79146,city B,$157.1,25,bjdwe, $6.3 ,6,10:39:00 PM,10:49:00 PM,11:17:00 PM,Saturday,$0.0,4,2020
1902,city C,$88.0,14,wehqk, $6.3 ,3,7:01:00 PM,7:10:00 PM,7:40:00 PM,Wednesday,$0.0,4,2021
101840,city C,$88.0,14,wehqk, $6.3 ,3,8:06:00 PM,8:17:00 PM,10:09:00 PM,Wednesday,$0.0,4,2020
60159,city C,$88.0,14,wehqk, $6.3 ,5,5:00:00 AM,5:10:00 AM,5:54:00 AM,Friday,$0.0,4,2021
72989,city B,$75.2,12,bjdwe, $6.3 ,2,1:56:00 AM,2:07:00 AM,2:30:00 AM,Tuesday,$0.0,3,2022
42840,city B,$75.2,12,bjdwe, $6.3 ,4,8:11:00 PM,8:20:00 PM,9:42:00 PM,Thursday,$0.0,3,2019
3964,city A,$75.2,12,acjde, $6.3 ,2,8:13:00 PM,8:23:00 PM,9:08:00 PM,Tuesday,$0.0,1,2022
68742,city A,$75.0,12,acjde, $6.3 ,7,1:06:00 AM,1:15:00 AM,1:39:00 AM,Sunday,$0.0,1,2022
14189,city B,$12.5,2,bjdwe, $6.3 ,3,3:24:00 AM,3:33:00 AM,5:21:00 AM,Wednesday,$0.0,5,2020
91497,city B,$12.5,2,bjdwe, $6.3 ,7,3:04:00 AM,3:15:00 AM,3:41:00 AM,Sunday,$0.0,4,2020
38385,city B,$75.0,12,bjdwe, $6.3 ,6,8:48:00 PM,8:57:00 PM,9:30:00 PM,Saturday,$0.0,3,2020
95807,city C,$75.0,12,wehqk, $6.3 ,4,2:02:00 AM,2:13:00 AM,3:46:00 AM,Thursday,$0.0,4,2022
79435,city A,$56.2,9,acjde, $6.2 ,3,1:59:00 AM,2:09:00 AM,3:24:00 AM,Wednesday,$0.0,1,2022
2562,city A,$56.2,9,acjde, $6.2 ,4,3:00:00 AM,3:11:00 AM,4:19:00 AM,Thursday,$0.0,1,2020
2512,city C,$56.2,9,wehqk, $6.2 ,2,3:03:00 AM,3:14:00 AM,5:00:00 AM,Tuesday,$0.0,3,2020
85878,city C,$68.6,11,wehqk, $6.2 ,6,3:15:00 AM,3:26:00 AM,4:29:00 AM,Saturday,$0.0,4,2021
3009,city B,$68.6,11,bjdwe, $6.2 ,4,8:39:00 PM,8:49:00 PM,9:39:00 PM,Thursday,$0.0,3,2020
9787,city B,$68.6,11,bjdwe, $6.2 ,5,4:11:00 AM,4:22:00 AM,4:57:00 AM,Friday,$0.0,5,2020
1833,city C,$74.8,12,wehqk, $6.2 ,1,2:11:00 AM,2:20:00 AM,3:36:00 AM,Monday,$0.0,4,2020
9563,city A,$74.8,12,acjde, $6.2 ,6,1:21:00 AM,1:30:00 AM,3:04:00 AM,Saturday,$0.0,1,2021
68011,city B,$74.8,12,bjdwe, $6.2 ,7,8:18:00 PM,8:28:00 PM,10:03:00 PM,Sunday,$0.0,4,2019
3728,city A,$74.8,12,acjde, $6.2 ,1,7:59:00 PM,8:09:00 PM,8:52:00 PM,Monday,$0.0,1,2019
11044,city C,$74.8,12,wehqk, $6.2 ,5,9:09:00 PM,9:18:00 PM,9:51:00 PM,Friday,$0.0,4,2021
83814,city A,$87.0,14,acjde, $6.2 ,5,2:03:00 AM,2:13:00 AM,2:54:00 AM,Friday,$0.0,1,2019
33039,city C,$87.0,14,wehqk, $6.2 ,6,8:23:00 PM,8:32:00 PM,9:50:00 PM,Saturday,$0.0,3,2019
13567,city A,$87.0,14,acjde, $6.2 ,2,3:16:00 AM,3:25:00 AM,4:40:00 AM,Tuesday,$0.0,1,2020
75877,city B,$37.2,6,bjdwe, $6.2 ,1,2:01:00 AM,2:10:00 AM,4:08:00 AM,Monday,$0.0,4,2021
102289,city A,$37.2,6,acjde, $6.2 ,7,3:39:00 AM,3:50:00 AM,4:24:00 AM,Sunday,$0.0,1,2020
1173,city A,$43.3,7,acjde, $6.2 ,2,12:45:00 AM,12:54:00 AM,1:31:00 AM,Tuesday,$0.0,1,2021
92808,city B,$43.3,7,bjdwe, $6.2 ,3,7:03:00 PM,7:14:00 PM,7:20:00 PM,Wednesday,$0.0,5,2021
68226,city C,$24.7,4,wehqk, $6.2 ,6,7:25:00 PM,7:35:00 PM,9:14:00 PM,Saturday,$0.0,4,2021
3435,city C,$98.3,16,wehqk, $6.1 ,2,10:33:00 PM,10:44:00 PM,12:28:00 AM,Tuesday,$0.0,5,2021
1961,city C,$98.3,16,wehqk, $6.1 ,4,3:01:00 AM,3:12:00 AM,3:59:00 AM,Thursday,$0.0,3,2021
6711,city B,$98.3,16,bjdwe, $6.1 ,6,8:28:00 PM,8:39:00 PM,9:18:00 PM,Saturday,$0.0,4,2020
106154,city C,$85.8,14,wehqk, $6.1 ,6,2:48:00 AM,2:58:00 AM,3:49:00 AM,Saturday,$0.0,4,2021
3000,city B,$85.8,14,bjdwe, $6.1 ,5,10:20:00 PM,10:30:00 PM,11:48:00 PM,Friday,$0.0,5,2021
11148,city B,$73.4,12,bjdwe, $6.1 ,1,1:51:00 AM,2:00:00 AM,2:30:00 AM,Monday,$0.0,5,2021
36702,city C,$73.4,12,wehqk, $6.1 ,7,1:51:00 AM,2:00:00 AM,3:07:00 AM,Sunday,$0.0,3,2020
81133,city A,$73.4,12,acjde, $6.1 ,1,2:24:00 AM,2:33:00 AM,3:02:00 AM,Monday,$0.0,1,2021
75007,city A,$73.4,12,acjde, $6.1 ,2,8:36:00 PM,8:46:00 PM,9:51:00 PM,Tuesday,$0.0,1,2022
1934,city A,$73.4,12,acjde, $6.1 ,4,12:15:00 AM,12:24:00 AM,2:19:00 AM,Thursday,$0.0,1,2021
101840,city C,$91.5,15,wehqk, $6.1 ,1,2:47:00 AM,2:58:00 AM,4:07:00 AM,Monday,$0.0,3,2020
4093,city C,$91.5,15,wehqk, $6.1 ,5,8:14:00 PM,8:23:00 PM,9:58:00 PM,Friday,$0.0,3,2019
899,city C,$91.3,15,wehqk, $6.1 ,4,1:05:00 AM,1:16:00 AM,2:13:00 AM,Thursday,$0.0,5,2022
99165,city C,$91.3,15,wehqk, $6.1 ,2,2:59:00 AM,3:08:00 AM,4:01:00 AM,Tuesday,$0.0,5,2020
1661,city C,$73.0,12,wehqk, $6.1 ,2,1:32:00 AM,1:42:00 AM,2:10:00 AM,Tuesday,$0.0,3,2020
64488,city B,$73.0,12,bjdwe, $6.1 ,7,4:27:00 AM,4:36:00 AM,6:13:00 AM,Sunday,$0.0,4,2020
6903,city C,$73.0,12,wehqk, $6.1 ,3,8:29:00 PM,8:39:00 PM,8:46:00 PM,Wednesday,$0.0,5,2019
79259,city A,$73.0,12,acjde, $6.1 ,1,12:36:00 AM,12:46:00 AM,1:08:00 AM,Monday,$0.0,1,2021
194008,city C,$24.3,4,wehqk, $6.1 ,6,1:22:00 AM,1:32:00 AM,1:51:00 AM,Saturday,$0.0,4,2022
87244,city C,$12.1,2,wehqk, $6.1 ,6,2:09:00 AM,2:20:00 AM,3:50:00 AM,Saturday,$0.0,5,2022
7248,city A,$42.4,7,acjde, $6.1 ,5,8:43:00 PM,8:53:00 PM,10:32:00 PM,Friday,$0.0,1,2020
7141,city A,$42.4,7,acjde, $6.1 ,5,8:33:00 PM,8:43:00 PM,10:38:00 PM,Friday,$0.0,1,2021
15587,city C,$42.4,7,wehqk, $6.1 ,4,4:23:00 AM,4:33:00 AM,4:49:00 AM,Thursday,$0.0,5,2019
87244,city C,$30.2,5,wehqk, $6.0 ,1,4:14:00 AM,4:25:00 AM,5:52:00 AM,Monday,$0.0,4,2022
72989,city B,$24.1,4,bjdwe, $6.0 ,4,4:29:00 AM,4:40:00 AM,6:35:00 AM,Thursday,$0.0,5,2022
8007,city A,$90.0,15,acjde, $6.0 ,7,9:59:00 PM,10:08:00 PM,12:00:00 AM,Sunday,$0.0,1,2021
67988,city C,$30.0,5,wehqk, $6.0 ,3,4:43:00 AM,4:54:00 AM,5:44:00 AM,Wednesday,$0.0,4,2021
17297,city C,$18.0,3,wehqk, $6.0 ,1,3:33:00 AM,3:42:00 AM,4:07:00 AM,Monday,$0.0,4,2022
3433,city C,$18.0,3,wehqk, $6.0 ,4,2:26:00 AM,2:36:00 AM,3:00:00 AM,Thursday,$0.0,5,2022
3319,city C,$90.0,15,wehqk, $6.0 ,1,6:40:00 PM,6:51:00 PM,8:38:00 PM,Monday,$0.0,3,2020
10580,city C,$90.0,15,wehqk, $6.0 ,4,8:17:00 PM,8:28:00 PM,9:43:00 PM,Thursday,$0.0,3,2020
113471,city B,$18.0,3,bjdwe, $6.0 ,3,2:56:00 AM,3:05:00 AM,3:50:00 AM,Wednesday,$0.0,3,2022
48895,city A,$18.0,3,acjde, $6.0 ,4,8:39:00 PM,8:48:00 PM,10:32:00 PM,Thursday,$0.0,1,2020
9792,city C,$18.0,3,wehqk, $6.0 ,3,12:34:00 AM,12:45:00 AM,12:55:00 AM,Wednesday,$0.0,5,2021
105568,city C,$18.0,3,wehqk, $6.0 ,3,8:04:00 PM,8:14:00 PM,9:14:00 PM,Wednesday,$0.0,3,2022
156011,city B,$90.0,15,bjdwe, $6.0 ,4,3:39:00 AM,3:48:00 AM,5:47:00 AM,Thursday,$0.0,4,2019
2474,city A,$29.5,5,acjde, $5.9 ,6,2:21:00 AM,2:32:00 AM,3:45:00 AM,Saturday,$0.0,1,2019
